,stepNo,text,useStove,leavable,duration,start,end
0,0.0,かぼちゃ150g,False,False,0.0,3.5,5.0
1,1.0,食べやすい大きさに切る,False,False,0.0,5.5,7.5
2,2.0,しめじ1パック,False,False,0.0,9.0,10.0
3,3.0,手でほぐす,False,False,0.0,10.5,13.0
4,4.0,ツナ缶1缶,False,False,0.0,14.5,15.0
5,5.0,缶汁を切る,False,False,0.0,15.5,17.5
6,6.0,米2,False,False,0.0,20.0,20.0
7,7.0,水気を切る,False,False,0.0,25.5,26.0
8,8.0,米を入れる,False,False,0.0,29.0,29.5
9,9.0,ょうゆ,False,False,0.0,31.0,31.0
10,10.0,加える,False,False,0.0,45.5,46.0
