,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ロングベーコン4枚(20cm),False,False,0.0,3.5,4.5
1,1.0,放射状におく,False,False,0.0,5.5,7.0
2,2.0,マンベールチーズ1個,False,False,0.0,7.5,7.5
3,3.0,カマンベールチーズ1個,False,False,0.0,8.0,9.0
4,4.0,包む,False,False,0.0,10.5,11.5
5,5.0,ミニトマト6個(半分に切る),False,False,0.0,12.5,13.5
6,6.0,1220℃に予熱したオープンで10~15分,False,False,15.0,16.0,17.0
7,7.0,り付けて完成!,False,False,0.0,18.5,18.5
